zone,city_name,cldCvr,dewPt,feelsLike,heatIndex,mslPres,precip,precipProb,radSolar,relHum,sfcPres,snowfall,snowfallProb,spcHum,temp,timestamp,timestampInit,wetBulb,windChill,windDir,windDir100m,windDir80m,windSpd,windSpd100m,windSpd80m,fetched_at
Toronto,Toronto_downtown,94.24,12.75,18.35,18.35,1021.42,0.0,0.0,0.0,69.84,1008.57,0,0,9.19,18.35,2025-09-02T01:00:00-04:00,2025-08-30T12:00:00Z,15.04,18.35,69.71,91.17,88.85,6.71,10.43,10.07,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,65.97,12.73,17.96,17.96,1021.06,0.0,0.0,0.0,71.45,1008.24,0,0,9.17,17.96,2025-09-02T02:00:00-04:00,2025-08-30T12:00:00Z,14.87,17.96,58.37,80.08,76.94,6.26,9.11,8.84,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,79.35,12.38,17.55,17.55,1020.66,0.0,0.0,0.0,71.67,1007.8,0,0,8.97,17.55,2025-09-02T03:00:00-04:00,2025-08-30T12:00:00Z,14.52,17.55,40.31,63.55,59.59,6.7,8.66,8.49,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,94.26,11.55,17.32,17.32,1020.53,0.0,0.0,0.0,68.86,1007.68,0,0,8.5,17.32,2025-09-02T04:00:00-04:00,2025-08-30T12:00:00Z,14.01,17.32,31.9,50.46,46.87,6.4,8.56,8.49,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,90.5,10.32,16.84,16.84,1020.34,0.0,0.0,0.0,65.4,1007.53,0,0,7.83,16.84,2025-09-02T05:00:00-04:00,2025-08-30T12:00:00Z,13.21,16.84,19.32,33.87,30.9,6.13,8.5,8.5,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,80.3,9.03,16.53,16.53,1020.09,0.0,0.0,0.0,61.16,1007.27,0,0,7.18,16.53,2025-09-02T06:00:00-04:00,2025-08-30T12:00:00Z,12.49,16.53,18.91,32.91,30.58,6.3,9.3,9.27,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,18.83,8.28,16.32,16.32,1020.22,0.0,0.0,1.4,58.9,1007.39,0,0,6.83,16.32,2025-09-02T07:00:00-04:00,2025-08-30T12:00:00Z,12.08,16.32,22.61,40.83,38.12,5.84,9.02,8.93,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,32.6,8.46,17.51,17.51,1020.15,0.0,0.0,76.93,55.33,1007.32,0,0,6.92,17.51,2025-09-02T08:00:00-04:00,2025-08-30T12:00:00Z,12.71,17.51,36.74,56.58,54.12,4.18,7.14,7.0,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,9.07,19.26,19.26,1019.88,0.0,0.0,225.85,51.66,1007.08,0,0,7.23,19.26,2025-09-02T09:00:00-04:00,2025-08-30T12:00:00Z,13.76,19.26,64.08,71.19,70.37,3.58,5.34,5.25,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,10.29,20.77,20.77,1019.71,0.0,0.0,386.79,51.06,1006.91,0,0,7.86,20.77,2025-09-02T10:00:00-04:00,2025-08-30T12:00:00Z,14.93,20.77,86.2,88.47,88.6,5.07,5.88,5.83,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,11.11,24.42,24.42,1019.43,0.0,0.0,521.19,49.68,1006.61,0,0,8.32,22.11,2025-09-02T11:00:00-04:00,2025-08-30T12:00:00Z,15.85,22.11,115.97,113.61,113.82,6.27,6.05,6.05,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,99.35,11.22,24.68,24.68,1018.86,0.0,0.0,666.47,46.96,1006.1,0,0,8.4,23.17,2025-09-02T12:00:00-04:00,2025-08-30T12:00:00Z,16.35,23.17,131.96,125.99,125.97,8.03,6.36,6.44,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,39.37,10.85,24.99,24.99,1018.25,0.0,0.0,783.75,43.16,1005.52,0,0,8.22,24.16,2025-09-02T13:00:00-04:00,2025-08-30T12:00:00Z,16.63,24.16,123.64,113.96,114.01,8.92,7.11,7.27,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,21.13,10.45,25.2,25.2,1017.66,0.0,0.0,800.45,40.52,1004.99,0,0,8.02,24.77,2025-09-02T14:00:00-04:00,2025-08-30T12:00:00Z,16.75,24.77,123.57,111.98,112.0,9.33,7.36,7.6,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,67.39,10.07,25.31,25.31,1016.72,0.0,0.0,749.0,38.83,1004.05,0,0,7.83,25.07,2025-09-02T15:00:00-04:00,2025-08-30T12:00:00Z,16.75,25.07,130.7,124.86,124.04,10.35,8.25,8.66,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,21.03,9.62,25.33,25.33,1015.67,0.0,0.0,658.46,37.36,1003.01,0,0,7.61,25.21,2025-09-02T16:00:00-04:00,2025-08-30T12:00:00Z,16.66,25.21,132.51,134.82,133.98,11.28,10.08,10.47,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,16.67,9.56,25.13,25.13,1015.04,0.0,0.0,528.04,37.93,1002.43,0,0,7.57,24.87,2025-09-02T17:00:00-04:00,2025-08-30T12:00:00Z,16.49,24.87,141.29,147.54,146.38,12.5,13.87,14.0,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,15.18,9.63,24.71,24.71,1014.78,0.0,0.0,356.18,40.5,1002.13,0,0,7.6,23.86,2025-09-02T18:00:00-04:00,2025-08-30T12:00:00Z,16.05,23.86,163.68,166.73,165.33,12.47,19.06,18.76,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,26.65,11.17,24.52,24.52,1014.81,0.0,0.0,167.85,48.38,1002.11,0,0,8.4,22.62,2025-09-02T19:00:00-04:00,2025-08-30T12:00:00Z,16.09,22.62,193.3,196.88,195.47,11.01,18.13,17.29,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,11.8,24.47,24.47,1014.9,0.0,0.0,8.12,52.21,1002.19,0,0,8.74,22.05,2025-09-02T20:00:00-04:00,2025-08-30T12:00:00Z,16.11,22.05,215.15,220.22,218.06,5.12,13.15,11.98,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,11.72,24.45,24.45,1014.89,0.0,0.0,0.0,52.09,1002.17,0,0,8.7,22.0,2025-09-02T21:00:00-04:00,2025-08-30T12:00:00Z,16.06,22.0,128.3,204.45,198.82,4.01,9.08,7.96,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,11.31,24.4,24.4,1014.64,0.0,0.0,0.0,51.17,1001.87,0,0,8.47,21.85,2025-09-02T22:00:00-04:00,2025-08-30T12:00:00Z,15.81,21.85,150.72,199.87,194.48,5.05,9.98,8.82,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,10.47,24.3,24.3,1014.25,0.0,0.0,0.0,48.89,1001.55,0,0,8.01,21.67,2025-09-02T23:00:00-04:00,2025-08-30T12:00:00Z,15.38,21.67,184.14,209.51,206.71,5.49,10.81,9.84,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,9.54,24.18,24.18,1013.89,0.0,0.0,0.0,47.11,1001.21,0,0,7.53,21.27,2025-09-03T00:00:00-04:00,2025-08-30T12:00:00Z,14.85,21.27,191.14,208.91,206.19,6.12,11.31,10.57,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,53.0,9.27,20.26,20.26,1013.7,0.0,0.0,0.0,49.22,1001.01,0,0,7.39,20.26,2025-09-03T01:00:00-04:00,2025-08-30T12:00:00Z,14.29,20.26,191.13,204.1,200.5,8.26,13.75,13.14,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,25.63,9.66,19.31,19.31,1013.43,0.0,0.0,0.0,53.57,1000.7,0,0,7.57,19.31,2025-09-03T02:00:00-04:00,2025-08-30T12:00:00Z,14.01,19.31,200.4,211.47,208.69,8.82,16.13,15.38,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,48.53,9.61,18.84,18.84,1013.3,0.0,0.0,0.0,55.01,1000.53,0,0,7.55,18.84,2025-09-03T03:00:00-04:00,2025-08-30T12:00:00Z,13.78,18.84,212.95,218.01,216.67,9.71,18.7,17.71,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,86.11,8.9,18.83,18.83,1013.21,0.0,0.0,0.0,52.49,1000.44,0,0,7.19,18.83,2025-09-03T04:00:00-04:00,2025-08-30T12:00:00Z,13.49,18.83,219.17,222.35,221.9,10.11,20.03,18.71,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,7.72,19.12,19.12,1012.95,0.0,0.0,0.0,47.55,1000.19,0,0,6.65,19.12,2025-09-03T05:00:00-04:00,2025-08-30T12:00:00Z,13.18,19.12,239.16,237.96,238.31,9.15,18.55,17.25,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,23.18,7.08,17.87,17.87,1012.77,0.0,0.0,0.0,49.23,1000.0,0,0,6.36,17.87,2025-09-03T06:00:00-04:00,2025-08-30T12:00:00Z,12.35,17.87,260.07,250.04,251.08,7.75,17.9,16.38,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,17.84,6.88,17.41,17.41,1012.84,0.0,0.0,1.1,49.98,1000.07,0,0,6.27,17.41,2025-09-03T07:00:00-04:00,2025-08-30T12:00:00Z,12.06,17.41,245.14,243.87,244.31,7.34,16.55,15.1,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,11.16,7.41,18.19,18.19,1012.78,0.0,0.0,77.56,49.34,1000.04,0,0,6.5,18.19,2025-09-03T08:00:00-04:00,2025-08-30T12:00:00Z,12.62,18.19,228.57,230.31,229.71,7.98,15.08,13.86,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,10.35,8.25,19.84,19.84,1012.45,0.0,0.0,252.78,47.15,999.72,0,0,6.91,19.84,2025-09-03T09:00:00-04:00,2025-08-30T12:00:00Z,13.71,19.84,219.42,221.88,221.56,8.35,13.55,13.3,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,9.69,23.55,23.55,1012.31,0.0,0.0,435.16,47.69,999.64,0,0,7.61,21.23,2025-09-03T10:00:00-04:00,2025-08-30T12:00:00Z,14.88,21.23,198.12,205.91,205.55,12.28,17.2,16.9,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,11.09,24.48,24.48,1011.89,0.0,0.0,594.85,48.66,999.29,0,0,8.38,22.44,2025-09-03T11:00:00-04:00,2025-08-30T12:00:00Z,15.97,22.44,195.57,202.77,202.29,12.86,17.84,17.28,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,11.76,25.06,25.06,1011.48,0.0,0.0,715.58,46.15,998.92,0,0,8.78,24.05,2025-09-03T12:00:00-04:00,2025-08-30T12:00:00Z,16.93,24.05,186.68,193.25,192.16,13.61,20.45,19.42,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,11.93,25.6,25.6,1010.99,0.0,0.0,785.72,43.74,998.49,0,0,8.9,25.12,2025-09-03T13:00:00-04:00,2025-08-30T12:00:00Z,17.44,25.12,173.97,185.72,184.75,16.38,24.22,23.38,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,11.31,25.82,25.82,1010.51,0.0,0.0,800.78,40.66,998.05,0,0,8.56,25.67,2025-09-03T14:00:00-04:00,2025-08-30T12:00:00Z,17.43,25.67,170.39,178.63,177.87,17.14,25.72,24.99,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,10.51,26.19,26.19,1009.65,0.0,3.24,759.94,37.37,997.18,0,0,8.14,26.18,2025-09-03T15:00:00-04:00,2025-08-30T12:00:00Z,17.37,26.18,167.15,176.05,175.31,16.44,25.78,24.99,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,10.26,26.33,26.33,1008.88,0.0,3.24,667.42,36.45,996.4,0,0,8.01,26.33,2025-09-03T16:00:00-04:00,2025-08-30T12:00:00Z,17.34,26.33,163.06,177.49,176.68,15.8,25.73,25.08,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,9.45,26.48,26.48,1008.33,0.0,3.24,527.02,34.23,995.81,0,0,7.6,26.48,2025-09-03T17:00:00-04:00,2025-08-30T12:00:00Z,17.16,26.48,167.6,182.47,181.73,18.51,29.72,28.89,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,2.22,10.59,26.26,26.26,1007.86,0.0,10.0,353.72,37.51,995.33,0,0,8.2,26.23,2025-09-03T18:00:00-04:00,2025-08-30T12:00:00Z,17.41,26.23,178.79,193.92,193.11,18.3,31.59,30.44,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,2.74,10.86,25.49,25.49,1007.72,0.0,10.0,169.82,40.55,995.15,0,0,8.33,25.22,2025-09-03T19:00:00-04:00,2025-08-30T12:00:00Z,17.07,25.22,193.85,204.27,203.16,16.29,28.55,27.21,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,10.61,24.74,24.74,1007.83,0.0,10.0,24.17,43.95,995.19,0,0,8.17,23.6,2025-09-03T20:00:00-04:00,2025-08-30T12:00:00Z,16.27,23.6,187.06,203.22,201.15,8.81,21.49,20.17,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,12.88,24.57,24.57,1008.4,0.0,20.0,0.0,55.29,995.75,0,0,9.46,22.29,2025-09-03T21:00:00-04:00,2025-08-30T12:00:00Z,16.69,22.29,161.98,179.42,176.4,12.57,26.48,24.74,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,14.08,24.47,24.47,1008.27,0.0,20.0,0.0,63.09,995.66,0,0,10.2,21.4,2025-09-03T22:00:00-04:00,2025-08-30T12:00:00Z,16.92,21.4,186.5,186.48,185.27,14.69,27.78,26.12,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,0.0,14.27,24.45,24.45,1007.97,0.0,20.0,0.0,64.33,995.32,0,0,10.32,21.27,2025-09-03T23:00:00-04:00,2025-08-30T12:00:00Z,16.96,21.27,181.72,179.23,178.91,15.24,30.59,28.53,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,14.53,24.49,24.49,1007.69,0.0,29.48,0.0,64.29,995.09,0,0,10.49,21.55,2025-09-04T00:00:00-04:00,2025-08-30T12:00:00Z,17.2,21.55,177.42,178.1,177.54,20.15,35.89,34.23,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,69.37,14.57,20.72,20.72,1007.41,0.0,29.48,0.0,67.82,994.82,0,0,10.51,20.72,2025-09-04T01:00:00-04:00,2025-08-30T12:00:00Z,16.91,20.72,181.91,184.51,184.09,19.71,35.27,33.81,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,5.0,15.18,20.11,20.11,1007.3,0.0,29.48,0.0,73.27,994.71,0,0,10.92,20.11,2025-09-04T02:00:00-04:00,2025-08-30T12:00:00Z,17.02,20.11,188.89,189.49,189.15,18.57,33.17,31.85,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,7.13,15.43,19.73,19.73,1007.11,0.0,59.03,0.0,76.23,994.5,0,0,11.1,19.73,2025-09-04T03:00:00-04:00,2025-08-30T12:00:00Z,17.01,19.73,194.11,195.14,194.85,18.37,31.39,30.25,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,13.57,15.4,19.0,19.0,1006.96,0.0,59.03,0.0,79.61,994.34,0,0,11.06,19.0,2025-09-04T04:00:00-04:00,2025-08-30T12:00:00Z,16.73,19.0,196.39,196.71,196.51,19.7,32.54,31.41,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,40.46,15.34,18.71,18.71,1006.63,0.0,59.03,0.0,80.77,993.97,0,0,11.02,18.71,2025-09-04T05:00:00-04:00,2025-08-30T12:00:00Z,16.59,18.71,196.11,195.79,195.59,19.18,31.22,30.19,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,88.35,15.17,18.37,18.37,1006.28,0.0,70.0,0.0,81.61,993.63,0,0,10.9,18.37,2025-09-04T06:00:00-04:00,2025-08-30T12:00:00Z,16.36,18.37,190.63,190.95,190.71,20.2,33.15,32.04,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,14.55,18.6,18.6,1006.04,0.0,70.0,0.6,77.32,993.39,0,0,10.48,18.6,2025-09-04T07:00:00-04:00,2025-08-30T12:00:00Z,16.09,18.6,188.36,189.57,189.53,21.81,32.97,32.06,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,15.23,18.18,18.18,1005.95,0.03,70.0,12.67,82.88,993.33,0,0,10.94,18.18,2025-09-04T08:00:00-04:00,2025-08-30T12:00:00Z,16.32,18.18,193.75,192.43,192.33,20.64,33.53,32.48,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,15.49,18.22,18.22,1005.72,0.03,45.0,31.09,84.08,993.11,0,0,11.13,18.22,2025-09-04T09:00:00-04:00,2025-08-30T12:00:00Z,16.5,18.22,192.53,192.08,191.94,21.34,34.73,33.67,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,15.75,18.27,18.27,1005.5,0.03,45.0,49.58,85.27,992.9,0,0,11.32,18.27,2025-09-04T10:00:00-04:00,2025-08-30T12:00:00Z,16.67,18.27,191.43,191.74,191.56,22.04,35.95,34.86,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,16.02,18.31,18.31,1005.27,0.03,45.0,68.0,86.47,992.68,0,0,11.51,18.31,2025-09-04T11:00:00-04:00,2025-08-30T12:00:00Z,16.85,18.31,190.35,191.42,191.21,22.76,37.15,36.05,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,15.82,17.86,17.86,1005.18,0.13,40.0,91.58,87.86,992.53,0,0,11.36,17.86,2025-09-04T12:00:00-04:00,2025-08-30T12:00:00Z,16.56,17.86,206.72,208.97,208.79,21.25,33.83,32.84,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,15.62,17.41,17.41,1005.08,0.13,40.0,115.18,89.26,992.37,0,0,11.22,17.41,2025-09-04T13:00:00-04:00,2025-08-30T12:00:00Z,16.27,17.41,224.15,228.22,228.0,21.64,34.14,33.2,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,15.42,16.96,16.96,1004.99,0.13,40.0,138.76,90.65,992.22,0,0,11.07,16.96,2025-09-04T14:00:00-04:00,2025-08-30T12:00:00Z,15.98,16.96,239.51,245.2,244.95,23.86,38.04,36.99,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,12.78,16.38,16.38,1005.87,0.0,26.31,154.94,80.44,993.09,0,0,9.56,16.38,2025-09-04T15:00:00-04:00,2025-08-30T12:00:00Z,14.4,16.04,248.45,252.68,252.55,20.63,33.71,32.77,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,10.15,15.8,15.8,1006.75,0.0,26.31,171.07,70.23,993.97,0,0,8.06,15.8,2025-09-04T16:00:00-04:00,2025-08-30T12:00:00Z,12.8,15.13,260.27,262.19,262.2,18.1,30.15,29.29,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,7.51,15.22,15.22,1007.63,0.0,26.31,187.25,60.03,994.85,0,0,6.56,15.22,2025-09-04T17:00:00-04:00,2025-08-30T12:00:00Z,11.22,14.21,275.11,273.8,274.01,16.61,27.69,26.92,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,6.17,15.21,15.21,1007.95,0.0,15.0,143.53,55.18,995.16,0,0,6.02,15.21,2025-09-04T18:00:00-04:00,2025-08-30T12:00:00Z,10.75,14.57,276.82,273.87,274.17,13.3,22.36,21.68,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,4.82,15.19,15.19,1008.27,0.0,15.0,99.8,50.33,995.49,0,0,5.49,15.19,2025-09-04T19:00:00-04:00,2025-08-30T12:00:00Z,10.29,14.93,279.69,273.93,274.45,10.02,17.06,16.44,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,3.48,15.18,15.18,1008.59,0.0,15.0,56.08,45.48,995.81,0,0,4.95,15.18,2025-09-04T20:00:00-04:00,2025-08-30T12:00:00Z,9.82,15.29,285.22,274.09,274.93,6.8,11.74,11.21,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,85.49,3.5,14.82,14.82,1008.45,0.0,5.0,37.39,46.64,995.66,0,0,4.96,14.82,2025-09-04T21:00:00-04:00,2025-08-30T12:00:00Z,9.64,14.91,259.11,246.77,247.69,4.9,10.84,10.29,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,71.59,3.53,14.48,14.48,1008.32,0.0,5.0,18.69,47.8,995.52,0,0,4.98,14.48,2025-09-04T22:00:00-04:00,2025-08-30T12:00:00Z,9.46,14.53,220.33,221.16,221.9,4.7,12.46,11.77,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,57.07,3.56,14.13,14.13,1008.18,0.0,5.0,0.0,48.95,995.38,0,0,4.99,14.13,2025-09-04T23:00:00-04:00,2025-08-30T12:00:00Z,9.28,14.14,191.87,204.02,204.58,6.37,15.84,14.97,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,38.78,2.86,12.99,13.4,1008.52,0.0,0.79,0.0,48.87,995.68,0,0,4.75,13.4,2025-09-05T00:00:00-04:00,2025-08-30T12:00:00Z,8.68,13.0,235.04,235.99,236.52,5.64,14.2,13.44,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,20.29,2.16,11.85,12.66,1008.87,0.0,0.79,0.0,48.78,996.0,0,0,4.51,12.66,2025-09-05T01:00:00-04:00,2025-08-30T12:00:00Z,8.07,11.86,268.41,265.31,265.78,7.93,17.14,16.24,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,2.0,1.46,10.71,11.93,1009.21,0.0,0.79,0.0,48.69,996.3,0,0,4.28,11.93,2025-09-05T02:00:00-04:00,2025-08-30T12:00:00Z,7.47,10.71,283.92,282.89,283.3,11.58,23.0,21.76,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,24.19,2.0,10.42,11.78,1009.55,0.0,5.0,0.0,51.21,996.62,0,0,4.45,11.78,2025-09-05T03:00:00-04:00,2025-08-30T12:00:00Z,7.54,10.42,267.98,268.81,268.84,11.65,22.83,21.7,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,47.0,2.54,10.12,11.63,1009.88,0.0,5.0,0.0,53.74,996.95,0,0,4.62,11.63,2025-09-05T04:00:00-04:00,2025-08-30T12:00:00Z,7.61,10.12,253.38,255.36,255.13,12.56,24.02,22.98,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,69.19,3.07,9.83,11.48,1010.21,0.0,5.0,0.0,56.27,997.27,0,0,4.79,11.48,2025-09-05T05:00:00-04:00,2025-08-30T12:00:00Z,7.68,9.83,241.37,243.72,243.48,14.17,26.37,25.39,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,79.19,2.93,9.8,11.4,1010.29,0.0,5.0,5.12,55.98,997.34,0,0,4.75,11.4,2025-09-05T06:00:00-04:00,2025-08-30T12:00:00Z,7.6,9.8,244.91,244.17,244.08,13.56,24.95,24.04,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,90.0,2.78,9.77,11.32,1010.36,0.0,5.0,10.2,55.69,997.4,0,0,4.69,11.32,2025-09-05T07:00:00-04:00,2025-08-30T12:00:00Z,7.51,9.77,248.73,244.66,244.76,13.03,23.5,22.7,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,2.63,9.75,11.24,1010.44,0.0,5.0,15.31,55.4,997.47,0,0,4.64,11.24,2025-09-05T08:00:00-04:00,2025-08-30T12:00:00Z,7.42,9.75,252.9,245.24,245.52,12.53,22.08,21.35,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,93.48,3.69,11.86,12.86,1009.98,0.0,0.0,132.69,53.73,997.11,0,0,5.04,12.86,2025-09-05T09:00:00-04:00,2025-08-30T12:00:00Z,8.62,11.86,220.74,221.97,221.85,12.07,21.25,20.53,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,87.45,4.73,13.98,14.48,1009.52,0.0,0.0,250.07,52.06,996.74,0,0,5.43,14.48,2025-09-05T10:00:00-04:00,2025-08-30T12:00:00Z,9.82,13.98,194.53,200.58,200.17,15.11,23.88,23.17,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,80.92,5.79,16.1,16.1,1009.06,0.0,0.0,367.45,50.4,996.37,0,0,5.83,16.1,2025-09-05T11:00:00-04:00,2025-08-30T12:00:00Z,11.02,16.1,179.17,185.07,184.6,20.12,29.04,28.32,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,87.45,5.01,17.24,17.24,1008.23,0.0,0.0,385.89,45.09,995.54,0,0,5.55,17.24,2025-09-05T12:00:00-04:00,2025-08-30T12:00:00Z,11.4,17.24,184.89,190.79,190.43,21.41,31.29,30.46,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,93.48,4.22,18.38,18.38,1007.4,0.0,0.0,404.35,39.78,994.7,0,0,5.27,18.38,2025-09-05T13:00:00-04:00,2025-08-30T12:00:00Z,11.79,18.38,189.93,195.71,195.42,22.89,33.8,32.89,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,3.44,19.53,19.53,1006.56,0.0,0.0,422.8,34.47,993.86,0,0,4.99,19.53,2025-09-05T14:00:00-04:00,2025-08-30T12:00:00Z,12.17,19.53,194.29,199.9,199.7,24.55,36.54,35.54,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,3.75,19.6,19.6,1006.04,0.0,5.0,374.4,35.07,993.37,0,0,5.1,19.6,2025-09-05T15:00:00-04:00,2025-08-30T12:00:00Z,12.27,19.6,201.64,205.91,205.73,24.66,38.69,37.46,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,4.05,19.67,19.67,1005.51,0.0,5.0,325.92,35.66,992.88,0,0,5.21,19.67,2025-09-05T16:00:00-04:00,2025-08-30T12:00:00Z,12.38,19.67,208.77,211.23,211.12,25.15,41.22,39.77,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,4.36,19.74,19.74,1004.98,0.0,5.0,277.52,36.25,992.39,0,0,5.32,19.74,2025-09-05T17:00:00-04:00,2025-08-30T12:00:00Z,12.49,19.74,215.56,215.91,215.88,26.03,44.08,42.38,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,6.36,18.52,18.52,1005.37,0.0,5.0,193.83,47.13,992.73,0,0,6.2,18.52,2025-09-05T18:00:00-04:00,2025-08-30T12:00:00Z,12.62,18.52,219.76,220.01,220.02,26.48,45.22,43.57,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,8.37,17.3,17.3,1005.74,0.0,5.0,110.16,58.01,993.08,0,0,7.08,17.3,2025-09-05T19:00:00-04:00,2025-08-30T12:00:00Z,12.74,17.3,223.82,223.91,223.91,27.06,46.58,44.99,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,100.0,10.37,16.08,16.08,1006.12,0.0,5.0,26.47,68.89,993.43,0,0,7.96,16.08,2025-09-05T20:00:00-04:00,2025-08-30T12:00:00Z,12.87,16.08,227.71,227.56,227.56,27.78,48.16,46.59,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,87.43,10.02,15.96,15.96,1006.37,0.0,5.0,17.62,67.85,993.64,0,0,7.78,15.96,2025-09-05T21:00:00-04:00,2025-08-30T12:00:00Z,12.66,15.91,230.77,230.91,230.86,23.99,42.0,40.61,2025-08-30 23:10:25.504996
Toronto,Toronto_downtown,75.25,9.67,15.83,15.83,1006.6,0.0,5.0,8.85,66.82,993.85,0,0,7.6,15.83,2025-09-05T22:00:00-04:00,2025-08-30T12:00:00Z,12.44,15.74,234.91,235.37,235.32,20.27,36.05,34.79,2025-08-30 23:10:25.504996
